775,"[0, 3848.458176829727, 3462.148679773897]","[1, 3206.902670208482, 4451.252670138929]","[2, 1108.789202551571, 1830.3602085362115]","[3, 2008.1915764673315, 254.6559353368839]","[4, 1875.0324979425104, 1546.4589095356946]","[5, 1486.5411713739063, 3234.5136526923975]","[6, 739.5648673460624, 2131.2760572608313]","[7, 2908.5803555890216, 1751.2055118038975]","[8, 4088.1382878999825, 3830.9978014121166]","[9, 2976.506175534615, 1785.1003282270822]","[10, 3923.3103929395543, 2185.8668941879573]","[11, 1222.552843102088, 1639.388859657826]","[12, 3821.4119999503296, 3315.7500821516223]","[13, 4108.471450062343, 3021.21442130537]","[14, 1157.9511964328392, 1959.2127070905985]","[15, 2258.8423527233485, 4256.30918637189]","[16, 3941.992228817376, 1388.4306903094039]","[17, 1860.8856221688957, 1782.292936002818]","[18, 3985.263029860238, 3863.221809454806]","[19, 1492.3284680126108, 4649.187378372307]","[20, 4087.079044121118, 3831.3295923549294]","[21, 1246.3969286192662, 1700.0496829115755]","[22, 4083.7710029726563, 2470.12033819321]","[23, 1532.360639572537, 3137.632896921351]","[24, 3827.1332669117032, 2884.607381269921]"
776,"[0, 3845.463031566178, 3461.9780783370916]","[1, 3207.9353595487983, 4454.069326441426]","[2, 1106.1022588636747, 1829.0259171069972]","[3, 2007.5540240416913, 251.7244635385273]","[4, 1872.9544781790662, 1544.295154960255]","[5, 1484.1217804774924, 3236.2875037826384]","[6, 736.6095938717024, 2130.7599577629203]","[7, 2910.1285522437383, 1748.6358645288178]","[8, 4090.4812282104936, 3832.8714691258224]","[9, 2978.054372189332, 1782.5306809520025]","[10, 3926.3071796975187, 2185.7280809058543]","[11, 1219.8963059774117, 1637.9950122826747]","[12, 3818.4168546867804, 3315.579480714817]","[13, 4110.949044446563, 3022.906025888977]","[14, 1155.264252744943, 1957.8784156613842]","[15, 2258.975936385682, 4259.306210797075]","[16, 3944.5745316006382, 1386.9036957660096]","[17, 1858.5448448750087, 1780.4165667266827]","[18, 3987.6059701702025, 3865.095477169195]","[19, 1491.0286313424406, 4651.891158065788]","[20, 4089.4219844305217, 3833.20326007002]","[21, 1243.7403914945899, 1698.655835536424]","[22, 4086.7666720266097, 2470.281480736278]","[23, 1529.941248676123, 3139.406748011592]","[24, 3830.0463916825315, 2885.324112788403]"
777,"[0, 3842.467886302629, 3461.807476900286]","[1, 3208.9680488891145, 4456.885982743923]","[2, 1103.4153151757785, 1827.691625677783]","[3, 2006.916471616051, 248.79299174017066]","[4, 1870.876458415622, 1542.1314003848156]","[5, 1481.7023895810785, 3238.0613548728793]","[6, 733.6543203973423, 2130.2438582650093]","[7, 2911.676748898455, 1746.0662172537382]","[8, 4092.8241685209564, 3834.745136839588]","[9, 2979.6025688440486, 1779.9610336769229]","[10, 3929.303966455483, 2185.5892676237513]","[11, 1217.2397688527353, 1636.6011649075233]","[12, 3815.4217094232313, 3315.408879278011]","[13, 4113.426638830782, 3024.5976304725846]","[14, 1152.5773090570467, 1956.54412423217]","[15, 2259.1095200480154, 4262.303235222261]","[16, 3947.1568343839003, 1385.3767012226153]","[17, 1856.2040675811218, 1778.5401974505476]","[18, 3989.948910480168, 3866.969144883583]","[19, 1489.7287946722704, 4654.594937759269]","[20, 4091.764924739976, 3835.076927785047]","[21, 1241.0838543699135, 1697.2619881612727]","[22, 4089.762341080563, 2470.4426232793458]","[23, 1527.521857779709, 3141.1805991018327]","[24, 3832.95951645336, 2886.040844306885]"
778,"[0, 3839.4727410390797, 3461.6368754634805]","[1, 3210.0007382294307, 4459.70263904642]","[2, 1100.7283714878822, 1826.3573342485686]","[3, 2006.2789191904108, 245.86151994181404]","[4, 1868.7984386521778, 1539.967645809376]","[5, 1479.2829986846646, 3239.83520596312]","[6, 730.6990469229822, 2129.7277587670983]","[7, 2913.224945553172, 1743.4965699786585]","[8, 4095.1671088313756, 3836.6188045534086]","[9, 2981.1507654987654, 1777.3913864018432]","[10, 3932.3007532134475, 2185.4504543416483]","[11, 1214.583231728059, 1635.207317532372]","[12, 3812.426564159682, 3315.2382778412057]","[13, 4115.904233215002, 3026.289235056192]","[14, 1149.8903653691505, 1955.2098328029556]","[15, 2259.243103710349, 4265.300259647446]","[16, 3949.7391371671624, 1383.849706679221]","[17, 1853.8632902872348, 1776.6638281744124]","[18, 3992.2918507901336, 3868.8428125979704]","[19, 1488.4289580021002, 4657.29871745275]","[20, 4094.107865049476, 3836.9505955000163]","[21, 1238.4273172452372, 1695.8681407861213]","[22, 4092.7580101345166, 2470.6037658224136]","[23, 1525.1024668832952, 3142.9544501920736]","[24, 3835.872641224188, 2886.757575825367]"
779,"[0, 3836.4775957755305, 3461.466274026675]","[1, 3211.033427569747, 4462.519295348917]","[2, 1098.041427799986, 1825.0230428193543]","[3, 2005.6413667647705, 242.9300481434574]","[4, 1866.7204188887335, 1537.8038912339366]","[5, 1476.8636077882506, 3241.609057053361]","[6, 727.7437734486222, 2129.2116592691873]","[7, 2914.7731422078887, 1740.9269227035788]","[8, 4097.510049141754, 3838.492472267279]","[9, 2982.698962153482, 1774.8217391267635]","[10, 3935.297539971412, 2185.3116410595453]","[11, 1211.9266946033827, 1633.8134701572205]","[12, 3809.431418896133, 3315.0676764044]","[13, 4118.381827599222, 3027.9808396397993]","[14, 1147.2034216812542, 1953.8755413737413]","[15, 2259.376687372682, 4268.297284072632]","[16, 3952.3214399504245, 1382.3227121358268]","[17, 1851.5225129933478, 1774.7874588982772]","[18, 3994.6347911001, 3870.716480312357]","[19, 1487.12912133193, 4660.002497146231]","[20, 4096.450805359018, 3838.824263214933]","[21, 1235.7707801205609, 1694.47429341097]","[22, 4095.75367918847, 2470.7649083654815]","[23, 1522.6830759868812, 3144.7283012823145]","[24, 3838.7857659950164, 2887.474307343849]"
780,"[0, 3833.4824505119814, 3461.2956725898694]","[1, 3212.066116910063, 4465.335951651414]","[2, 1095.3544841120897, 1823.68875139014]","[3, 2005.0038143391303, 239.9985763451008]","[4, 1864.6423991252893, 1535.640136658497]","[5, 1474.4442168918367, 3243.382908143602]","[6, 724.7884999742621, 2128.6955597712763]","[7, 2916.3213388626054, 1738.3572754284992]","[8, 4099.852989452097, 3840.366139981195]","[9, 2984.247158808199, 1772.2520918516839]","[10, 3938.2943267293763, 2185.1728277774423]","[11, 1209.2701574787063, 1632.4196227820692]","[12, 3806.436273632584, 3314.8970749675946]","[13, 4120.859421983441, 3029.6724442234067]","[14, 1144.516477993358, 1952.541249944527]","[15, 2259.5102710350156, 4271.294308497817]","[16, 3954.9037427336866, 1380.7957175924325]","[17, 1849.181735699461, 1772.911089622142]","[18, 3996.9777314100666, 3872.590148026743]","[19, 1485.8292846617599, 4662.706276839712]","[20, 4098.793745668599, 3840.697930929802]","[21, 1233.1142429958845, 1693.0804460358186]","[22, 4098.749348242423, 2470.9260509085493]","[23, 1520.2636850904673, 3146.5021523725554]","[24, 3841.6988907658447, 2888.191038862331]"
781,"[0, 3830.487305248432, 3461.125071153064]","[1, 3213.0988062503793, 4468.152607953911]","[2, 1092.6675404241935, 1822.3544599609256]","[3, 2004.36626191349, 237.06710454674416]","[4, 1862.564379361845, 1533.4763820830576]","[5, 1472.0248259954228, 3245.156759233843]","[6, 721.833226499902, 2128.1794602733653]","[7, 2917.869535517322, 1735.7876281534195]","[8, 4102.195929762407, 3842.239807695152]","[9, 2985.7953554629157, 1769.6824445766042]","[10, 3941.2911134873407, 2185.0340144953393]","[11, 1206.61362035403, 1631.0257754069178]","[12, 3803.4411283690347, 3314.726473530789]","[13, 4123.337016367661, 3031.364048807014]","[14, 1141.8295343054617, 1951.2069585153126]","[15, 2259.643854697349, 4274.291332923002]","[16, 3957.4860455169487, 1379.2687230490383]","[17, 1846.840958405574, 1771.034720346007]","[18, 3999.3206717200337, 3874.4638157411287]","[19, 1484.5294479915897, 4665.410056533193]","[20, 4101.136685978214, 3842.5715986446276]","[21, 1230.4577058712082, 1691.6865986606672]","[22, 4101.745017296376, 2471.087193451617]","[23, 1517.8442941940534, 3148.2760034627963]","[24, 3844.612015536673, 2888.907770380813]"
782,"[0, 3827.492159984883, 3460.9544697162582]","[1, 3214.1314955906955, 4470.969264256408]","[2, 1089.9805967362972, 1821.0201685317113]","[3, 2003.7287094878498, 234.13563274838754]","[4, 1860.486359598401, 1531.3126275076181]","[5, 1469.605435099009, 3246.930610324084]","[6, 718.877953025542, 2127.6633607754543]","[7, 2919.417732172039, 1733.2179808783399]","[8, 4104.538870072687, 3844.113475409147]","[9, 2987.3435521176325, 1767.1127973015246]","[10, 3944.287900245305, 2184.8952012132363]","[11, 1203.9570832293537, 1629.6319280317664]","[12, 3800.4459831054855, 3314.5558720939835]","[13, 4125.8146107518805, 3033.0556533906215]","[14, 1139.1425906175655, 1949.8726670860983]","[15, 2259.7774383596825, 4277.288357348188]","[16, 3960.068348300211, 1377.741728505644]","[17, 1844.500181111687, 1769.1583510698717]","[18, 4001.6636120300013, 3876.337483455514]","[19, 1483.2296113214195, 4668.113836226674]","[20, 4103.479626287861, 3844.4452663594134]","[21, 1227.8011687465319, 1690.2927512855158]","[22, 4104.740686350329, 2471.248335994685]","[23, 1515.4249032976395, 3150.049854553037]","[24, 3847.5251403075013, 2889.624501899295]"
783,"[0, 3824.497014721334, 3460.7838682794527]","[1, 3215.1641849310117, 4473.785920558905]","[2, 1087.293653048401, 1819.685877102497]","[3, 2003.0911570622095, 231.2041609500309]","[4, 1858.4083398349567, 1529.1488729321786]","[5, 1467.186044202595, 3248.7044614143247]","[6, 715.9226795511819, 2127.1472612775433]","[7, 2920.9659288267558, 1730.6483336032602]","[8, 4106.881810382939, 3845.9871431231763]","[9, 2988.8917487723493, 1764.543150026445]","[10, 3947.2846870032695, 2184.7563879311333]","[11, 1201.3005461046773, 1628.238080656615]","[12, 3797.4508378419364, 3314.385270657178]","[13, 4128.2922051361, 3034.747257974229]","[14, 1136.4556469296692, 1948.538375656884]","[15, 2259.911022022016, 4280.285381773373]","[16, 3962.650651083473, 1376.2147339622497]","[17, 1842.1594038178, 1767.2819817937366]","[18, 4004.006552339969, 3878.2111511698986]","[19, 1481.9297746512493, 4670.817615920155]","[20, 4105.822566597537, 3846.3189340741633]","[21, 1225.1446316218555, 1688.8989039103644]","[22, 4107.736355404282, 2471.409478537753]","[23, 1513.0055124012256, 3151.823705643278]","[24, 3850.4382650783296, 2890.341233417777]"
784,"[0, 3821.501869457785, 3460.613266842647]","[1, 3216.196874271328, 4476.602576861402]","[2, 1084.6067093605047, 1818.3515856732827]","[3, 2002.4536046365693, 228.27268915167429]","[4, 1856.3303200715125, 1526.9851183567391]","[5, 1464.766653306181, 3250.4783125045656]","[6, 712.9674060768218, 2126.6311617796323]","[7, 2922.5141254814725, 1728.0786863281805]","[8, 4109.224750693166, 3847.860810837237]","[9, 2990.439945427066, 1761.9735027513652]","[10, 3950.281473761234, 2184.6175746490303]","[11, 1198.644008980001, 1626.8442332814636]","[12, 3794.4556925783872, 3314.2146692203723]","[13, 4130.76979952032, 3036.4388625578363]","[14, 1133.768703241773, 1947.2040842276697]","[15, 2260.0446056843493, 4283.282406198558]","[16, 3965.232953866735, 1374.6877394188555]","[17, 1839.818626523913, 1765.4056125176014]","[18, 4006.349492649937, 3880.084818884283]","[19, 1480.6299379810791, 4673.521395613636]","[20, 4108.165506907239, 3848.19260178888]","[21, 1222.4880944971792, 1687.505056535213]","[22, 4110.732024458235, 2471.5706210808207]","[23, 1510.5861215048117, 3153.597556733519]","[24, 3853.351389849158, 2891.057964936259]"
785,"[0, 3818.5067241942356, 3460.4426654058416]","[1, 3217.229563611644, 4479.419233163899]","[2, 1081.9197656726085, 1817.0172942440684]","[3, 2001.816052210929, 225.34121735331766]","[4, 1854.2523003080682, 1524.8213637812996]","[5, 1462.3472624097672, 3252.2521635948065]","[6, 710.0121326024617, 2126.1150622817213]","[7, 2924.0623221361893, 1725.5090390531009]","[8, 4111.567691003371, 3849.734478551326]","[9, 2991.988142081783, 1759.4038554762856]","[10, 3953.2782605191983, 2184.4787613669273]","[11, 1195.9874718553247, 1625.4503859063122]","[12, 3791.460547314838, 3314.044067783567]","[13, 4133.247393904539, 3038.1304671414437]","[14, 1131.0817595538767, 1945.8697927984554]","[15, 2260.1781893466828, 4286.279430623744]","[16, 3967.815256649997, 1373.1607448754612]","[17, 1837.477849230026, 1763.5292432414662]","[18, 4008.6924329599055, 3881.9584865986667]","[19, 1479.330101310909, 4676.225175307117]","[20, 4110.508447216966, 3850.066269503567]","[21, 1219.8315573725029, 1686.1112091600617]","[22, 4113.727693512188, 2471.7317636238886]","[23, 1508.1667306083978, 3155.37140782376]","[24, 3856.264514619986, 2891.774696454741]"
786,"[0, 3815.5115789306865, 3460.272063969036]","[1, 3218.2622529519604, 4482.235889466396]","[2, 1079.2328219847122, 1815.683002814854]","[3, 2001.1784997852887, 222.40974555496103]","[4, 1852.174280544624, 1522.6576092058601]","[5, 1459.9278715133532, 3254.0260146850474]","[6, 707.0568591281017, 2125.5989627838103]","[7, 2925.610518790906, 1722.9393917780212]","[8, 4113.910631313554, 3851.608146265441]","[9, 2993.5363387364996, 1756.834208201206]","[10, 3956.2750472771627, 2184.3399480848243]","[11, 1193.3309347306483, 1624.0565385311609]","[12, 3788.465402051289, 3313.8734663467612]","[13, 4135.724988288759, 3039.822071725051]","[14, 1128.3948158659805, 1944.535501369241]","[15, 2260.311773009016, 4289.276455048929]","[16, 3970.397559433259, 1371.633750332067]","[17, 1835.1370719361391, 1761.652873965331]","[18, 4011.035373269874, 3883.8321543130505]","[19, 1478.0302646407388, 4678.928955000598]","[20, 4112.851387526714, 3851.9399372182265]","[21, 1217.1750202478265, 1684.7173617849103]","[22, 4116.723362566141, 2471.8929061669564]","[23, 1505.7473397119838, 3157.145258914001]","[24, 3859.1776393908144, 2892.491427973223]"
787,"[0, 3812.5164336671373, 3460.1014625322305]","[1, 3219.2949422922766, 4485.052545768893]","[2, 1076.545878296816, 1814.3487113856397]","[3, 2000.5409473596485, 219.4782737566044]","[4, 1850.0962607811798, 1520.4938546304206]","[5, 1457.5084806169393, 3255.7998657752883]","[6, 704.1015856537416, 2125.0828632858993]","[7, 2927.158715445623, 1720.3697445029416]","[8, 4116.253571623719, 3853.48181397958]","[9, 2995.0845353912164, 1754.2645609261263]","[10, 3959.271834035127, 2184.2011348027213]","[11, 1190.674397605972, 1622.6626911560095]","[12, 3785.47025678774, 3313.7028649099557]","[13, 4138.202582672979, 3041.5136763086584]","[14, 1125.7078721780842, 1943.2012099400267]","[15, 2260.4453566713496, 4292.2734794741145]","[16, 3972.9798622165213, 1370.1067557886727]","[17, 1832.7962946422522, 1759.776504689196]","[18, 4013.378313579843, 3885.705822027434]","[19, 1476.7304279705686, 4681.632734694079]","[20, 4115.1943278364815, 3853.8136049328614]","[21, 1214.5184831231502, 1683.323514409759]","[22, 4119.719031620094, 2472.0540487100243]","[23, 1503.32794881557, 3158.9191100042417]","[24, 3862.0907641616427, 2893.208159491705]"
788,"[0, 3809.521288403588, 3459.930861095425]","[1, 3220.327631632593, 4487.86920207139]","[2, 1073.8589346089198, 1813.0144199564254]","[3, 1999.9033949340082, 216.54680195824778]","[4, 1848.0182410177356, 1518.3301000549811]","[5, 1455.0890897205254, 3257.573716865529]","[6, 701.1463121793815, 2124.5667637879883]","[7, 2928.7069121003397, 1717.800097227862]","[8, 4118.596511933866, 3855.35548169374]","[9, 2996.632732045933, 1751.6949136510466]","[10, 3962.2686207930915, 2184.0623215206183]","[11, 1188.0178604812957, 1621.268843780858]","[12, 3782.4751115241907, 3313.53226347315]","[13, 4140.680177057198, 3043.205280892266]","[14, 1123.020928490188, 1941.8669185108124]","[15, 2260.578940333683, 4295.2705038993]","[16, 3975.5621649997834, 1368.5797612452784]","[17, 1830.4555173483652, 1757.9001354130608]","[18, 4015.721253889812, 3887.579489741817]","[19, 1475.4305913003984, 4684.33651438756]","[20, 4117.537268146268, 3855.6872726474735]","[21, 1211.8619459984739, 1681.9296670346075]","[22, 4122.714700674047, 2472.215191253092]","[23, 1500.908557919156, 3160.6929610944826]","[24, 3865.003888932471, 2893.924891010187]"
789,"[0, 3806.526143140039, 3459.7602596586194]","[1, 3221.360320972909, 4490.685858373887]","[2, 1071.1719909210235, 1811.680128527211]","[3, 1999.265842508368, 213.61533015989116]","[4, 1845.9402212542914, 1516.1663454795416]","[5, 1452.6696988241115, 3259.34756795577]","[6, 698.1910387050215, 2124.0506642900773]","[7, 2930.2551087550564, 1715.2304499527822]","[8, 4120.939452243998, 3857.2291494079195]","[9, 2998.18092870065, 1749.125266375967]","[10, 3965.265407551056, 2183.9235082385153]","[11, 1185.3613233566193, 1619.8749964057067]","[12, 3779.4799662606415, 3313.3616620363446]","[13, 4143.157771441418, 3044.896885475873]","[14, 1120.3339848022918, 1940.532627081598]","[15, 2260.7125239960164, 4298.267528324485]","[16, 3978.1444677830455, 1367.0527667018841]","[17, 1828.1147400544783, 1756.0237661369256]","[18, 4018.0641941997815, 3889.4531574561997]","[19, 1474.1307546302282, 4687.040294081041]","[20, 4119.88020845607, 3857.5609403620647]","[21, 1209.2054088737975, 1680.5358196594561]","[22, 4125.710369728, 2472.37633379616]","[23, 1498.489167022742, 3162.4668121847235]","[24, 3867.9170137032993, 2894.641622528669]"
790,"[0, 3803.53099787649, 3459.589658221814]","[1, 3222.393010313225, 4493.502514676384]","[2, 1068.4850472331273, 1810.3458370979968]","[3, 1998.6282900827277, 210.68385836153453]","[4, 1843.8622014908472, 1514.0025909041021]","[5, 1450.2503079276976, 3261.121419046011]","[6, 695.2357652306614, 2123.5345647921663]","[7, 2931.803305409773, 1712.6608026777026]","[8, 4123.282392554115, 3859.1028171221174]","[9, 2999.7291253553667, 1746.5556191008873]","[10, 3968.2621943090203, 2183.7846949564123]","[11, 1182.704786231943, 1618.4811490305553]","[12, 3776.4848209970924, 3313.191060599539]","[13, 4145.635365825638, 3046.5884900594806]","[14, 1117.6470411143955, 1939.1983356523838]","[15, 2260.84610765835, 4301.264552749671]","[16, 3980.7267705663076, 1365.5257721584899]","[17, 1825.7739627605913, 1754.1473968607904]","[18, 4020.407134509751, 3891.326825170582]","[19, 1472.830917960058, 4689.744073774522]","[20, 4122.223148765888, 3859.4346080766372]","[21, 1206.5488717491212, 1679.1419722843048]","[22, 4128.706038781953, 2472.537476339228]","[23, 1496.0697761263282, 3164.2406632749644]","[24, 3870.8301384741276, 2895.358354047151]"
791,"[0, 3800.5358526129407, 3459.4190567850083]","[1, 3223.4256996535414, 4496.319170978881]","[2, 1065.798103545231, 1809.0115456687824]","[3, 1997.9907376570875, 207.7523865631779]","[4, 1841.784181727403, 1511.8388363286626]","[5, 1447.8309170312837, 3262.895270136252]","[6, 692.2804917563013, 2123.0184652942553]","[7, 2933.35150206449, 1710.091155402623]","[8, 4125.62533286422, 3860.976484836331]","[9, 3001.2773220100835, 1743.9859718258076]","[10, 3971.2589810669847, 2183.6458816743093]","[11, 1180.0482491072667, 1617.087301655404]","[12, 3773.489675733543, 3313.0204591627335]","[13, 4148.112960209857, 3048.280094643088]","[14, 1114.9600974264993, 1937.8640442231695]","[15, 2260.9796913206833, 4304.261577174856]","[16, 3983.3090733495696, 1363.9987776150956]","[17, 1823.4331854667043, 1752.2710275846553]","[18, 4022.750074819721, 3893.2004928849647]","[19, 1471.5310812898879, 4692.447853468003]","[20, 4124.56608907572, 3861.308275791193]","[21, 1203.8923346244449, 1677.7481249091534]","[22, 4131.701707835906, 2472.6986188822957]","[23, 1493.6503852299143, 3166.0145143652053]","[24, 3873.743263244956, 2896.075085565633]"
792,"[0, 3797.5407073493916, 3459.2484553482027]","[1, 3224.4583889938576, 4499.135827281378]","[2, 1063.1111598573348, 1807.6772542395681]","[3, 1997.3531852314472, 204.82091476482128]","[4, 1839.7061619639587, 1509.6750817532231]","[5, 1445.4115261348697, 3264.6691212264927]","[6, 689.3252182819413, 2122.5023657963443]","[7, 2934.8996987192068, 1707.5215081275433]","[8, 4127.968273174312, 3862.85015255056]","[9, 3002.8255186648003, 1741.416324550728]","[10, 3974.255767824949, 2183.5070683922063]","[11, 1177.3917119825903, 1615.6934542802526]","[12, 3770.494530469994, 3312.849857725928]","[13, 4150.590554594077, 3049.9716992266954]","[14, 1112.273153738603, 1936.5297527939551]","[15, 2261.1132749830167, 4307.258601600041]","[16, 3985.8913761328317, 1362.4717830717013]","[17, 1821.0924081728174, 1750.39465830852]","[18, 4025.0930151296907, 3895.074160599347]","[19, 1470.2312446197177, 4695.151633161484]","[20, 4126.909029385563, 3863.1819435057328]","[21, 1201.2357974997685, 1676.354277534002]","[22, 4134.697376889859, 2472.8597614253636]","[23, 1491.2309943335003, 3167.788365455446]","[24, 3876.656388015784, 2896.791817084115]"
793,"[0, 3794.5455620858424, 3459.077853911397]","[1, 3225.491078334174, 4501.952483583875]","[2, 1060.4242161694385, 1806.3429628103538]","[3, 1996.715632805807, 201.88944296646466]","[4, 1837.6281422005145, 1507.5113271777836]","[5, 1442.9921352384558, 3266.4429723167336]","[6, 686.3699448075812, 2121.9862662984333]","[7, 2936.4478953739235, 1704.9518608524636]","[8, 4130.311213484394, 3864.7238202648023]","[9, 3004.373715319517, 1738.8466772756483]","[10, 3977.2525545829135, 2183.3682551101033]","[11, 1174.735174857914, 1614.2996069051012]","[12, 3767.499385206445, 3312.6792562891223]","[13, 4153.068148978296, 3051.6633038103028]","[14, 1109.5862100507068, 1935.1954613647408]","[15, 2261.24685864535, 4310.255626025227]","[16, 3988.473678916094, 1360.944788528307]","[17, 1818.7516308789304, 1748.518289032385]","[18, 4027.4359554396606, 3896.947828313729]","[19, 1468.9314079495475, 4697.855412854965]","[20, 4129.251969695419, 3865.0556112202585]","[21, 1198.5792603750922, 1674.9604301588506]","[22, 4137.693045943812, 2473.0209039684314]","[23, 1488.8116034370864, 3169.562216545687]","[24, 3879.5695127866124, 2897.508548602597]"
794,"[0, 3791.5504168222933, 3458.9072524745916]","[1, 3226.52376767449, 4504.769139886372]","[2, 1057.7372724815423, 1805.0086713811395]","[3, 1996.0780803801667, 198.95797116810803]","[4, 1835.5501224370703, 1505.3475726023441]","[5, 1440.572744342042, 3268.2168234069745]","[6, 683.4146713332211, 2121.4701668005223]","[7, 2937.9960920286403, 1702.382213577384]","[8, 4132.654153794466, 3866.597487979057]","[9, 3005.921911974234, 1736.2770300005686]","[10, 3980.249341340878, 2183.2294418280003]","[11, 1172.0786377332377, 1612.9057595299498]","[12, 3764.5042399428958, 3312.508654852317]","[13, 4155.545743362516, 3053.35490839391]","[14, 1106.8992663628105, 1933.8611699355265]","[15, 2261.3804423076836, 4313.252650450412]","[16, 3991.055981699356, 1359.4177939849128]","[17, 1816.4108535850435, 1746.6419197562498]","[18, 4029.7788957496305, 3898.821496028111]","[19, 1467.6315712793773, 4700.559192548446]","[20, 4131.594910005284, 3866.929278934771]","[21, 1195.9227232504159, 1673.5665827836992]","[22, 4140.688714997765, 2473.1820465114993]","[23, 1486.3922125406725, 3171.336067635928]","[24, 3882.4826375574407, 2898.225280121079]"
795,"[0, 3788.555271558744, 3458.736651037786]","[1, 3227.5564570148063, 4507.585796188869]","[2, 1055.050328793646, 1803.6743799519252]","[3, 1995.4405279545265, 196.0264993697514]","[4, 1833.472102673626, 1503.1838180269046]","[5, 1438.153353445628, 3269.9906744972154]","[6, 680.459397858861, 2120.9540673026113]","[7, 2939.544288683357, 1699.8125663023043]","[8, 4134.9970941045285, 3868.4711556933225]","[9, 3007.4701086289506, 1733.707382725489]","[10, 3983.2461280988423, 2183.0906285458973]","[11, 1169.4221006085613, 1611.5119121547984]","[12, 3761.5090946793466, 3312.3380534155112]","[13, 4158.023337746736, 3055.0465129775175]","[14, 1104.2123226749143, 1932.5268785063122]","[15, 2261.514025970017, 4316.2496748755975]","[16, 3993.638284482618, 1357.8907994415185]","[17, 1814.0700762911565, 1744.7655504801146]","[18, 4032.121836059601, 3900.6951637424927]","[19, 1466.3317346092072, 4703.262972241927]","[20, 4133.937850315159, 3868.802946649272]","[21, 1193.2661861257395, 1672.1727354085479]","[22, 4143.684384051718, 2473.343189054567]","[23, 1483.9728216442586, 3173.109918726169]","[24, 3885.395762328269, 2898.942011639561]"
796,"[0, 3785.560126295195, 3458.5660496009805]","[1, 3228.5891463551225, 4510.402452491366]","[2, 1052.3633851057498, 1802.3400885227109]","[3, 1994.8029755288862, 193.09502757139478]","[4, 1831.3940829101819, 1501.0200634514651]","[5, 1435.733962549214, 3271.7645255874563]","[6, 677.504124384501, 2120.4379678047003]","[7, 2941.092485338074, 1697.2429190272246]","[8, 4137.340034414583, 3870.3448234075986]","[9, 3009.0183052836674, 1731.1377354504093]","[10, 3986.2429148568067, 2182.9518152637943]","[11, 1166.765563483885, 1610.118064779647]","[12, 3758.5139494157975, 3312.1674519787057]","[13, 4160.500932130955, 3056.738117561125]","[14, 1101.525378987018, 1931.1925870770979]","[15, 2261.6476096323504, 4319.246699300783]","[16, 3996.22058726588, 1356.3638048981243]","[17, 1811.7292989972696, 1742.8891812039794]","[18, 4034.464776369571, 3902.5688314568742]","[19, 1465.031897939037, 4705.966751935408]","[20, 4136.280790625043, 3870.6766143637624]","[21, 1190.6096490010632, 1670.7788880333965]","[22, 4146.680053105671, 2473.504331597635]","[23, 1481.5534307478447, 3174.8837698164098]","[24, 3888.3088870990973, 2899.658743158043]"
797,"[0, 3782.564981031646, 3458.395448164175]","[1, 3229.6218356954387, 4513.219108793863]","[2, 1049.6764414178535, 1801.0057970934965]","[3, 1994.165423103246, 190.16355577303815]","[4, 1829.3160631467376, 1498.8563088760257]","[5, 1433.3145716528002, 3273.538376677697]","[6, 674.5488509101409, 2119.9218683067893]","[7, 2942.6406819927906, 1694.673271752145]","[8, 4139.68297472463, 3872.2184911218837]","[9, 3010.566501938384, 1728.5680881753296]","[10, 3989.239701614771, 2182.8130019816913]","[11, 1164.1090263592087, 1608.7242174044957]","[12, 3755.5188041522483, 3311.9968505419]","[13, 4162.978526515175, 3058.4297221447323]","[14, 1098.8384352991218, 1929.8582956478836]","[15, 2261.781193294684, 4322.243723725968]","[16, 3998.802890049142, 1354.83681035473]","[17, 1809.3885217033826, 1741.0128119278443]","[18, 4036.8077166795415, 3904.442499171256]","[19, 1463.7320612688668, 4708.670531628889]","[20, 4138.623730934934, 3872.5502820782426]","[21, 1187.9531118763869, 1669.385040658245]","[22, 4149.675722159624, 2473.665474140703]","[23, 1479.1340398514308, 3176.6576209066507]","[24, 3891.2220118699256, 2900.375474676525]"
798,"[0, 3779.5698357680967, 3458.2248467273694]","[1, 3230.654525035755, 4516.03576509636]","[2, 1046.9894977299573, 1799.6715056642822]","[3, 1993.5278706776057, 187.23208397468153]","[4, 1827.2380433832934, 1496.6925543005862]","[5, 1430.8951807563863, 3275.312227767938]","[6, 671.5935774357808, 2119.4057688088783]","[7, 2944.1888786475074, 1692.1036244770653]","[8, 4142.025915034671, 3874.0921588361775]","[9, 3012.114698593101, 1725.99844090025]","[10, 3992.2364883727355, 2182.6741886995883]","[11, 1161.4524892345323, 1607.3303700293443]","[12, 3752.523658888699, 3311.8262491050946]","[13, 4165.456120899395, 3060.1213267283397]","[14, 1096.1514916112255, 1928.5240042186692]","[15, 2261.9147769570172, 4325.240748151154]","[16, 4001.3851928324043, 1353.3098158113357]","[17, 1807.0477444094956, 1739.136442651709]","[18, 4039.150656989512, 3906.3161668856374]","[19, 1462.4322245986966, 4711.37431132237]","[20, 4140.966671244833, 3874.423949792714]","[21, 1185.2965747517105, 1667.9911932830937]","[22, 4152.6713912135765, 2473.8266166837707]","[23, 1476.7146489550169, 3178.4314719968916]","[24, 3894.135136640754, 2901.092206195007]"
